Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux,Value
11029,2.018018018018018,0.8236546082558097,"[17, 5, 26, 14]",7,7,9,2,0,0,-3.365558257356323e-06
11030,2.072072072072072,0.8039687946906964,"[17, 14, 5, 29]",7,8,9,3,0,1,4.305401002619125e-07
11031,2.054054054054054,0.810986080277772,"[5, 14, 17]",8,8,5,2,0,1,-8.772135408920665e-07
11032,2.081081081081081,0.8469817067066199,"[17, 26, 14, 5]",9,7,9,4,0,0,-3.2461930433558256e-06
11033,2.099099099099099,0.7954048453227989,"[5, 14]",6,6,7,2,0,0,2.2095333759227257e-06
11034,1.972972972972973,0.8288842138623563,"[5, 17, 14]",9,7,2,2,1,1,-5.488690149145541e-06
11035,2.063063063063063,0.8323686887516281,"[29, 17, 14, 5]",9,8,8,3,0,1,-2.5404196553404523e-06
11036,2.081081081081081,0.8198348264848097,"[5, 14, 17, 26]",5,6,9,1,0,1,-7.191375640866048e-07
11037,2.054054054054054,0.8220693218431259,"[17, 5, 26, 14]",9,7,9,3,0,2,-1.908933064349115e-06
11038,2.0495495495495497,0.779995808536583,"[5, 17, 14]",9,7,9,2,0,2,1.843984808167485e-06
11039,2.0315315315315314,0.8314499119098145,"[14, 5, 17, 26]",9,7,8,3,0,1,-3.6003142831548185e-06
11040,2.063063063063063,0.7702532847718907,"[14, 17, 5, 26]",9,7,7,3,0,0,3.241794385148243e-06
11041,1.927927927927928,0.8039687946906966,"[14, 29, 5, 17]",6,8,9,2,0,1,-4.805674541994193e-06
11042,1.9864864864864864,0.7986398490019414,"[14, 17, 5]",7,6,7,1,0,1,-2.182400133428087e-06
11043,2.0135135135135136,0.809892064367318,"[5, 17, 14, 29]",9,7,7,1,0,1,-2.248058886219857e-06
11044,2.112612612612613,0.8021032439517055,"[17, 5, 14, 26]",9,7,7,3,0,0,2.07688631554728e-06
11045,2.018018018018018,0.8291300787311284,"[14, 5, 17]",9,7,9,2,0,2,-3.875260202963843e-06
11046,2.108108108108108,0.7942252134106665,"[14, 5, 17]",9,7,2,2,1,2,2.646606657343665e-06
11047,2.0945945945945947,0.7699489126659286,"[14, 17, 5]",7,6,5,1,0,1,4.41554980378585e-06
11048,2.0495495495495497,0.8305669299554027,"[17, 14, 5]",9,8,9,3,0,0,-2.863592210997461e-06
11049,2.0135135135135136,0.8319400524964405,"[14, 17, 5]",9,7,9,2,0,1,-4.300467441210952e-06
11050,1.9864864864864864,0.7814577961392896,"[17, 14, 26, 5]",9,8,7,3,0,1,-5.829529602397203e-07
11051,2.0945945945945947,0.8100430509578107,"[14, 26, 5]",7,8,7,3,0,1,6.83256773087012e-07
11052,2.058558558558558,0.8134578968508721,"[5, 14]",6,8,7,5,0,1,-9.436789039154336e-07
11053,2.036036036036036,0.823060483671462,"[5, 14]",6,8,5,5,0,0,-2.655725411282537e-06
11054,2.0,0.7728422011467174,"[17, 14, 26, 5]",5,8,9,1,0,1,7.099527933527563e-07
11055,2.009009009009009,0.7958659644705466,"[17, 5, 14]",8,8,2,1,1,1,-1.1060255484038052e-06
11056,2.072072072072072,0.8095774185289923,"[5, 17, 14, 29]",7,8,2,3,1,1,-9.155685842797705e-08
11057,2.0315315315315314,0.8149598976316995,"[5, 17, 29, 14]",9,7,7,2,0,1,-2.0652877683489327e-06
11058,2.0225225225225225,0.787019658540595,"[5, 14, 26]",9,7,5,2,0,1,2.083566818102356e-07
11059,1.9864864864864864,0.809892064367318,"[5, 17, 14, 29]",9,7,6,2,0,0,-3.2298491316428806e-06
11060,2.0765765765765765,0.8007298655844591,"[5, 14, 17]",7,7,4,0,1,2,8.956780390458865e-07
11061,2.054054054054054,0.8275552813385176,"[5, 14, 17]",7,8,7,4,0,1,-2.4196114144433173e-06
11062,2.045045045045045,0.8280969557349607,"[14, 26, 5, 17]",7,8,7,5,0,1,-2.797298349352582e-06
11063,2.0765765765765765,0.8393549510954819,"[17, 14, 5, 26, 29]",9,7,7,5,0,0,-2.6998634441869674e-06
11064,2.081081081081081,0.7744229804648938,"[17, 5, 14]",7,6,7,0,0,1,3.5081715547033936e-06
11065,2.0315315315315314,0.8037786307414236,"[3, 17, 5, 21, 14]",9,6,0,2,0,1,-1.0244432392769558e-06
11066,2.0135135135135136,0.809892064367318,"[17, 14, 5]",9,8,9,3,0,1,-2.248058886219857e-06
11067,2.045045045045045,0.8170954782558749,"[17, 5, 14]",6,7,9,3,1,1,-1.7731901013173492e-06
11068,2.121621621621621,0.7836456634635528,"[5, 14, 26, 17]",9,8,9,0,0,2,4.122333533966124e-06
11069,2.018018018018018,0.8236546082558097,"[5, 14, 26]",9,8,5,2,0,1,-3.365558257356323e-06
11070,2.009009009009009,0.8182919579375431,"[5, 17, 14]",9,7,9,4,0,0,-3.193621957485766e-06
11071,2.027027027027027,0.8067527161203685,"[14, 17, 5]",9,7,7,3,0,0,-1.464927339876355e-06
11072,2.0315315315315314,0.8314499119098144,"[14, 5, 17]",7,7,9,4,0,1,-3.600314283154805e-06
11073,1.981981981981982,0.7957122877791637,"[17, 14, 5]",9,8,7,1,0,0,-2.073510300089706e-06
11074,2.0675675675675675,0.8183044120610503,"[14, 17, 26, 5]",9,7,9,4,0,1,-1.0675690915888848e-06
11075,1.9144144144144144,0.8221313044655548,"[5, 14, 17]",9,7,7,4,0,1,-6.9872858526734606e-06
11076,2.072072072072072,0.7869031081203345,"[17, 14, 5]",9,7,5,2,0,2,2.0191549393429808e-06
11077,2.0945945945945947,0.7640494449705395,"[17, 5, 26, 14]",9,8,7,0,0,1,4.964720907153636e-06
11078,2.09009009009009,0.7964803747250548,"[17, 5, 14]",9,6,4,2,2,0,1.7821508146080665e-06
11079,2.0675675675675675,0.7728026402344472,"[17, 5, 14]",7,8,9,1,0,0,3.1681110628656176e-06
11080,2.027027027027027,0.8288842138623563,"[17, 14, 5]",9,7,9,2,0,1,-3.525109658299508e-06
11081,2.0045045045045047,0.7987419279094045,"[5, 17, 14, 26]",9,6,5,2,0,0,-1.5373756496519915e-06
11082,2.063063063063063,0.7990863479500622,"[17, 5, 29, 14, 26]",7,8,4,4,1,0,5.577750911015325e-07
11083,2.0315315315315314,0.7867088190490745,"[17, 14, 5]",9,6,5,1,0,1,5.645556001767228e-07
11084,2.135135135135135,0.7668055200882193,"[14, 17, 5, 29]",7,7,6,0,0,2,6.1808480752112655e-06
11085,2.081081081081081,0.8087209625118331,"[5, 14]",9,7,7,2,0,1,3.1543254560131905e-07
11086,2.009009009009009,0.8015312889452848,"[14, 5, 17]",7,7,6,2,0,1,-1.6334006699186192e-06
11087,2.081081081081081,0.8142968555519061,"[5, 14, 17]",9,7,8,1,0,0,-2.0361756047367717e-07
11088,2.0495495495495497,0.8084814964567331,"[14, 17, 5]",7,6,5,1,0,2,-8.076979322136577e-07
11089,2.063063063063063,0.8103323632877316,"[5, 14, 17]",7,7,9,2,0,1,-4.890967574054206e-07
11090,1.981981981981982,0.7900052348985382,"[17, 14, 5]",9,7,8,1,0,1,-1.542250754439341e-06
11091,2.144144144144144,0.7651557301266483,"[14, 17, 5]",9,6,9,0,0,0,6.661687545057884e-06
11092,2.027027027027027,0.8288842138623563,"[5, 17, 14]",6,8,7,5,0,1,-3.525109658299508e-06
11093,2.0675675675675675,0.812756013230862,"[14, 5]",6,8,9,3,0,0,-5.510783733024517e-07
11094,1.972972972972973,0.8234071084430594,"[14, 5, 29, 17]",7,8,7,4,0,1,-4.9788360094698815e-06
11095,2.081081081081081,0.7802440172329329,"[14, 5, 17]",7,8,9,0,0,1,2.966301448838248e-06
11096,2.009009009009009,0.8613941713701728,"[17, 14, 5]",7,8,6,6,0,1,-7.20593142854052e-06
11097,2.036036036036036,0.766114105225155,"[17, 5, 14, 29]",8,8,7,1,0,1,2.645313105904484e-06
11098,2.0495495495495497,0.7972093718726632,"[5, 17, 14]",9,7,7,3,0,2,2.4160438025957044e-07
11099,2.081081081081081,0.79175771163854,"[14, 17, 5, 29]",8,7,9,1,0,0,1.894511825257679e-06
11100,2.0675675675675675,0.8183044120610503,"[17, 5, 14]",9,6,9,2,0,1,-1.0675690915888848e-06
11101,2.072072072072072,0.7926324970155456,"[14, 5, 17, 26]",9,7,9,2,0,0,1.485816173259826e-06
11102,2.045045045045045,0.8443304384922279,"[17, 5, 26, 14]",9,8,7,4,0,1,-4.308444794696829e-06
11103,2.108108108108108,0.8222180722870905,"[5, 14, 17]",9,7,9,2,0,0,4.080050849405255e-08
11104,2.0225225225225225,0.787019658540595,"[5, 14, 17]",9,7,9,1,0,0,2.083566818102356e-07
11105,1.9774774774774773,0.7927482050973126,"[17, 14, 5]",7,8,9,1,0,1,-1.9612207481645974e-06
11106,1.981981981981982,0.8070053236714507,"[28, 17, 5, 14]",7,7,9,4,0,0,-3.124759209578024e-06
11107,2.063063063063063,0.8103323632877316,"[14, 17, 26, 5]",9,8,7,3,0,1,-4.890967574054206e-07
11108,2.072072072072072,0.8151474531320841,"[17, 14, 26, 5]",9,7,7,2,0,1,-6.100616128768379e-07
11109,2.036036036036036,0.8119907710498862,"[14, 5, 29]",7,8,9,2,0,0,-1.6252652734795054e-06
11110,2.045045045045045,0.8389541796837426,"[17, 5, 14, 26]",9,8,9,6,0,0,-3.807978289192574e-06
11111,2.0315315315315314,0.8037786307414235,"[5, 17, 14, 26]",8,7,6,1,0,1,-1.0244432392769558e-06
11112,2.036036036036036,0.8007680467893786,"[14, 17, 5]",9,7,9,3,0,0,-5.805615505059223e-07
11113,2.054054054054054,0.7883522863426479,"[14, 17, 5, 26]",9,7,7,0,0,1,1.229726649401076e-06
11114,2.103603603603604,0.7862423293933886,"[17, 5, 14, 26]",9,7,5,1,0,0,3.226087625388336e-06
11115,2.0855855855855854,0.7884169196867212,"[17, 14, 5, 26]",7,6,2,0,1,1,2.369131997725864e-06
11116,2.036036036036036,0.78938578480206,"[17, 14, 5]",9,6,4,1,1,0,4.789932597157727e-07
11117,2.13963963963964,0.7921309000193595,"[17, 14, 5, 26]",9,8,9,1,0,1,3.986984571669296e-06
11118,2.072072072072072,0.8261748712343142,"[14, 5, 17]",6,7,7,4,1,1,-1.6365846280351064e-06
11119,2.072072072072072,0.7869031081203345,"[17, 14, 5, 29, 26]",6,7,6,1,0,1,2.0191549393429808e-06
11120,2.045045045045045,0.7946357187816142,"[5, 17, 14]",8,8,6,2,0,1,3.175495261739859e-07
11121,2.0315315315315314,0.8149598976316993,"[5, 17, 14]",6,7,9,3,0,1,-2.0652877683489056e-06
11122,2.108108108108108,0.7885073974678759,"[14, 17, 5, 26]",9,8,2,3,1,1,3.1788681175785443e-06
11123,1.9504504504504503,0.8251009946545251,"[5, 14, 17, 29]",6,7,3,4,1,1,-5.954675444610336e-06
11124,2.0675675675675675,0.8071694761865497,"[14, 5, 26, 17]",9,7,7,2,0,1,-3.103743553650956e-08
11125,2.0675675675675675,0.7958787695220654,"[5, 14, 17, 26]",9,7,9,2,0,2,1.0199946502198112e-06
11126,2.103603603603604,0.8255455268000272,"[5, 26, 17, 14]",7,8,7,4,0,0,-4.32578105175044e-07
11127,2.027027027027027,0.7897471897389846,"[5, 26, 29, 14]",9,8,7,2,0,0,1.1808729270037241e-07
11128,2.0945945945945947,0.8266311545496012,"[14, 5, 17]",7,7,9,2,0,1,-8.609007039346562e-07
11129,2.072072072072072,0.7869031081203346,"[14, 5, 17]",5,8,9,1,0,1,2.0191549393429672e-06
11130,1.981981981981982,0.7957122877791639,"[14, 26, 5, 17]",9,6,7,1,0,0,-2.07351030008972e-06
11131,2.0765765765765765,0.8007298655844591,"[5, 17, 14]",9,7,5,3,0,0,8.956780390458865e-07
11132,2.112612612612613,0.8133075442101602,"[14, 17, 5, 26]",9,8,6,1,0,0,1.0338976506193108e-06
11133,2.0675675675675675,0.7844255657897979,"[17, 14, 5]",5,8,9,0,0,1,2.0861533030863103e-06
11134,2.0405405405405403,0.7862941752443775,"[17, 5, 14]",9,8,9,1,0,1,9.304174800415912e-07
11135,2.144144144144144,0.7651557301266483,"[14, 17, 5]",9,8,9,0,0,1,6.661687545057884e-06
11136,2.1171171171171173,0.7929410143792941,"[5, 17, 14]",9,8,9,0,0,1,3.0934139085419545e-06
11137,2.0405405405405403,0.841876634418486,"[5, 14, 17]",7,8,9,4,0,1,-4.243656183654796e-06
11138,2.009009009009009,0.8015312889452847,"[5, 14, 26, 17, 29]",9,7,7,3,0,1,-1.6334006699186056e-06
11139,2.09009009009009,0.7616313706697142,"[14, 5, 17]",6,8,5,0,0,1,5.026183496285091e-06
11140,2.0945945945945947,0.7987929624713317,"[14, 5, 17, 29]",9,8,9,1,0,0,1.7305077838745983e-06
11141,2.036036036036036,0.8007680467893786,"[17, 14, 5]",8,7,7,3,0,2,-5.805615505059223e-07
11142,2.058558558558558,0.8299777534464476,"[14, 5, 17]",7,7,9,2,0,1,-2.481483387726838e-06
11143,2.103603603603604,0.7628747639732995,"[14, 17, 5]",9,8,7,0,0,1,5.401333316588439e-06
11144,2.099099099099099,0.8178434831834329,"[17, 5, 14]",9,8,9,1,0,1,1.2075992240830364e-07
11145,2.036036036036036,0.8501043633341623,"[17, 14, 5, 26]",9,7,9,3,0,1,-5.173192749110089e-06
11146,2.0945945945945947,0.837507380972442,"[17, 14, 26, 4, 5]",9,7,7,2,0,1,-1.8733495507649613e-06
11147,2.0855855855855854,0.7941353870744926,"[5, 17, 29, 14, 26]",6,6,6,0,0,0,1.8368098956199976e-06
11148,2.103603603603604,0.7976694478549707,"[14, 17, 5, 26]",9,7,5,2,0,3,2.1623572046308346e-06
11149,2.0945945945945947,0.7758035201461141,"[5, 17, 26, 14]",9,6,7,2,0,0,3.870554659191408e-06
11150,2.0315315315315314,0.798129258629767,"[17, 5, 14, 26]",4,9,2,2,1,2,-4.985530952698143e-07
11151,2.081081081081081,0.8362287151158745,"[17, 5, 14, 29]",9,7,5,3,0,0,-2.245215910959687e-06
11152,2.0405405405405403,0.8310575913066944,"[17, 14, 29, 5]",9,8,9,3,0,1,-3.2365304309822125e-06
11153,2.121621621621621,0.7720109962648974,"[14, 17, 5]",9,8,9,0,0,1,5.205384302732339e-06
11154,2.0,0.8455365909863586,"[14, 29, 5, 17]",9,8,7,5,0,0,-6.057040491157641e-06
11155,2.0315315315315314,0.8149598976316995,"[14, 17, 5, 29]",9,7,7,3,0,1,-2.0652877683489327e-06
11156,2.0315315315315314,0.8149598976316993,"[17, 14, 5]",7,7,9,2,0,2,-2.0652877683489056e-06
11157,2.0405405405405403,0.8033727972057582,"[5, 14, 26, 29]",5,7,9,2,0,2,-6.594014919079113e-07
11158,2.1531531531531534,0.7633955842595211,"[17, 14, 5, 26]",7,8,9,0,0,2,7.152799852649637e-06
11159,2.009009009009009,0.8454883779233977,"[5, 17, 14]",9,8,9,3,0,1,-5.725289006524594e-06
11160,2.0855855855855854,0.7941353870744926,"[14, 5, 17, 26]",9,7,7,2,0,1,1.8368098956199976e-06
11161,2.0765765765765765,0.7950588304542312,"[14, 17, 29, 5]",6,7,8,1,0,1,1.423584755466911e-06
11162,2.0855855855855854,0.8110489099129117,"[5, 17, 29, 14]",9,8,8,3,0,0,2.623597115346526e-07
11163,2.135135135135135,0.7608816806061954,"[17, 14, 5, 26]",9,8,5,1,0,2,6.732287905462277e-06
11164,1.9414414414414407,0.7908948444176505,"[14, 17, 5]",9,6,9,1,0,1,-3.0977483128261205e-06
11165,2.058558558558558,0.8245079123091276,"[5, 17, 14]",9,7,7,4,0,0,-1.972305467322878e-06
11166,2.0405405405405403,0.8255949044857465,"[17, 14, 5]",7,8,9,3,0,1,-2.728018493344624e-06
11167,2.1171171171171173,0.7814447547802414,"[17, 5, 14]",8,7,5,2,0,1,4.163580556551354e-06
11168,2.0855855855855854,0.7768537132156774,"[14, 17, 5]",9,7,7,2,0,3,3.445530612661209e-06
11169,2.09009009009009,0.851398100114585,"[5, 17, 14]",7,7,7,4,1,0,-3.330043946656478e-06
11170,1.9864864864864864,0.815459949771178,"[5, 17, 29, 14]",9,8,9,2,0,1,-3.74815382090376e-06
11171,2.0,0.7959171834405434,"[17, 14, 5]",9,8,7,1,0,1,-1.4380568476521236e-06
11172,2.0045045045045047,0.7987419279094046,"[17, 14, 5, 29]",9,8,9,0,0,1,-1.5373756496520053e-06
11173,2.058558558558558,0.8078762134098193,"[5, 14, 17, 29, 26]",7,8,2,1,1,0,-4.240897795663849e-07
11174,2.009009009009009,0.8561250753919375,"[14, 5, 17, 29]",9,7,9,4,0,0,-6.715440523000029e-06
11175,2.081081081081081,0.8031063574959482,"[17, 14, 5]",9,7,9,2,0,1,8.38086281625285e-07
11176,2.018018018018018,0.8612521872196458,"[5, 14]",9,8,7,5,0,1,-6.865450957788455e-06
11177,2.072072072072072,0.7983207682885088,"[17, 5, 14]",7,7,7,2,0,0,9.56304974534215e-07
11178,1.9189189189189189,0.8087209625118331,"[5, 14, 17]",9,8,9,1,0,1,-5.575308926936793e-06
11179,2.063063063063063,0.8377872091227943,"[17, 5, 14]",9,7,9,3,0,1,-3.044820215611338e-06
11180,1.95945945945946,0.8033727972057582,"[5, 14, 17]",9,8,7,2,0,0,-3.6047722281769408e-06
11181,2.0315315315315314,0.8149598976316995,"[14, 17, 5]",9,7,9,3,0,1,-2.0652877683489327e-06
11182,1.9864864864864864,0.7986398490019414,"[5, 17, 14]",7,7,5,0,0,0,-2.182400133428087e-06
11183,2.072072072072072,0.7455656143357539,"[5, 17, 14]",7,7,2,0,1,2,5.867189752700847e-06
11184,2.045045045045045,0.7831643365554004,"[14, 17, 26, 5]",6,7,7,1,0,0,1.3854003831669431e-06
11185,2.0045045045045047,0.809992725221495,"[17, 14, 5]",9,7,6,1,0,1,-2.584692643772864e-06
11186,2.099099099099099,0.7605065584392083,"[5, 14, 26, 17]",9,8,7,0,0,1,5.458153709666768e-06
11187,2.054054054054054,0.810986080277772,"[14, 5, 17, 29]",9,8,7,2,0,1,-8.772135408920665e-07
11188,1.9954954954954955,0.8210893754172298,"[5, 14, 17, 26, 29]",6,6,7,1,0,1,-3.944923768261783e-06
11189,2.103603603603604,0.8089351615256727,"[17, 5, 14]",9,7,7,1,0,0,1.1136516728418432e-06
11190,2.0855855855855854,0.7768537132156774,"[14, 17, 5]",9,7,4,0,2,2,3.445530612661209e-06
11191,2.072072072072072,0.7694590179486329,"[14, 17, 5]",7,7,9,2,0,2,3.642994706162616e-06
11192,2.036036036036036,0.823060483671462,"[14, 5]",7,7,9,2,0,1,-2.655725411282537e-06
11193,2.045045045045045,0.7831643365554003,"[14, 5, 17, 26]",7,6,9,2,0,1,1.3854003831669431e-06
11194,1.990990990990991,0.8401195292622843,"[14, 5, 17]",9,7,7,4,0,1,-5.880039128927886e-06
11195,2.0045045045045047,0.8265818387665633,"[14, 5, 17, 29, 26]",9,7,7,3,0,1,-4.128944135574258e-06
11196,2.0135135135135136,0.809892064367318,"[17, 14, 5]",7,6,9,4,0,0,-2.248058886219857e-06
11197,2.072072072072072,0.7869031081203346,"[5, 17, 26, 14]",7,6,5,1,0,1,2.0191549393429672e-06
11198,1.981981981981982,0.7957122877791638,"[5, 14, 17]",9,8,9,0,0,1,-2.07351030008972e-06
11199,2.058558558558558,0.8022556964196214,"[5, 17, 14, 26]",7,7,9,2,0,0,9.91142917800605e-08
11200,1.9774774774774773,0.8152599657211406,"[5, 14, 17, 29]",9,7,8,3,0,0,-4.056801071487955e-06
11201,2.0405405405405403,0.803372797205758,"[3, 5, 17, 29, 14]",7,7,0,2,0,1,-6.594014919078978e-07
11202,2.0405405405405403,0.8033727972057582,"[5, 14, 17]",9,8,9,0,0,0,-6.594014919079113e-07
11203,2.112612612612613,0.749614334279264,"[28, 17, 14, 5, 26]",7,8,7,0,0,1,6.9629868805044055e-06
11204,2.0495495495495497,0.8251009946545251,"[5, 17, 26, 14]",7,7,5,2,0,1,-2.35477787805926e-06
11205,2.072072072072072,0.7983207682885088,"[17, 14, 26, 5]",7,8,9,1,0,0,9.56304974534215e-07
11206,2.081081081081081,0.8308000302291102,"[5, 14, 29]",7,7,9,3,0,0,-1.7398691537547236e-06
11207,2.009009009009009,0.8015312889452847,"[17, 14, 5]",7,7,9,1,0,1,-1.6334006699186056e-06
11208,2.126126126126126,0.8029032964667868,"[14, 32, 5]",7,8,6,1,0,1,2.4933059524784583e-06
11209,2.0225225225225225,0.8425542596687265,"[14, 17, 5]",9,7,7,5,0,0,-4.961261960302634e-06
11210,1.990990990990991,0.8292775626631714,"[14, 5, 17]",7,8,9,4,0,0,-4.870779469015672e-06
11211,2.081081081081081,0.7860219463751896,"[5, 14]",7,6,7,1,0,0,2.4284441562703e-06
11212,2.045045045045045,0.7889208780403245,"[5, 14, 29, 17, 26]",5,7,9,0,0,0,8.495340301179968e-07
11213,2.0225225225225225,0.7812491082706582,"[14, 5, 17, 26]",9,8,8,1,0,1,7.455270880923638e-07
11214,2.0765765765765765,0.7541685007965111,"[14, 17, 5]",9,8,7,0,0,1,5.229993844333314e-06
11215,2.0675675675675675,0.7306678482482583,"[32, 14, 17, 5]",7,8,6,0,0,1,7.090364967792141e-06
11216,2.0225225225225225,0.8262858822580399,"[17, 14, 5]",4,7,7,3,0,1,-3.4468672328574605e-06
11217,2.027027027027027,0.8123421192596431,"[14, 5, 17]",9,7,7,2,0,0,-1.985235077396787e-06
11218,2.063063063063063,0.7934035654851268,"[5, 17, 14]",9,6,9,1,0,1,1.086775346312161e-06
11219,2.027027027027027,0.7897471897389846,"[5, 14, 17]",7,7,9,2,0,1,1.1808729270037241e-07
11220,2.0855855855855854,0.7531949261076852,"[5, 29, 14, 17]",9,8,7,0,0,1,5.64788562014682e-06
11221,2.018018018018018,0.8070053236714507,"[5, 14, 17, 4]",9,7,5,3,0,1,-1.8157055490140107e-06
11222,2.09009009009009,0.7964803747250548,"[5, 14, 17]",9,7,6,2,0,0,1.7821508146080665e-06
11223,2.045045045045045,0.8226146086363,"[14, 5, 17]",6,8,7,5,0,1,-2.286956270935943e-06
11224,2.0405405405405403,0.8033727972057582,"[5, 14, 17]",7,8,9,3,0,0,-6.594014919079113e-07
11225,1.95945945945946,0.8033727972057582,"[5, 14, 17, 26]",9,8,7,1,0,1,-3.6047722281769408e-06
11226,2.027027027027027,0.7839967155192473,"[17, 5, 14]",9,8,9,0,0,0,6.533888546716971e-07
11227,2.0135135135135136,0.7638893675656883,"[17, 5, 14]",6,7,2,0,1,0,2.034251495815155e-06
11228,2.0765765765765765,0.8230233366445513,"[5, 17, 14, 26]",7,8,9,3,0,1,-1.1795820915481905e-06
11229,2.018018018018018,0.7726311862073173,"[17, 14, 26, 5]",9,8,5,0,0,0,1.38412263434029e-06
11230,2.058558558558558,0.8299777534464476,"[14, 17, 5]",6,7,7,4,0,1,-2.481483387726838e-06
11231,2.0675675675675675,0.7844255657897979,"[14, 5, 17]",7,7,2,2,1,2,2.0861533030863103e-06
11232,2.0765765765765765,0.748144607571291,"[5, 17, 14, 29, 26]",8,6,9,1,0,1,5.790747502099671e-06
11233,1.9504504504504503,0.797209371872663,"[5, 14]",9,8,7,1,0,1,-3.358293186291492e-06
11234,2.0765765765765765,0.8230233366445513,"[14, 17, 5, 29, 26]",7,6,8,3,0,0,-1.1795820915481905e-06
11235,2.036036036036036,0.7950972839868216,"[14, 5, 17]",7,7,9,2,0,2,-5.268018459027064e-08
11236,2.027027027027027,0.8123421192596431,"[17, 5, 14]",9,7,5,3,0,0,-1.985235077396787e-06
11237,2.058558558558558,0.779368402884738,"[14, 17, 5, 29]",7,8,7,0,0,1,2.229652315317019e-06
11238,2.0495495495495497,0.8140590297199426,"[5, 14, 17, 26]",9,8,9,3,0,1,-1.326900723784384e-06
11239,2.058558558558558,0.7676689129460662,"[14, 17, 5, 26]",9,8,7,0,0,1,3.318737319288196e-06
11240,2.130630630630631,0.7936732624728556,"[5, 14, 17, 26]",9,8,9,2,0,0,3.5161453401810506e-06
11241,2.081081081081081,0.8142968555519061,"[14, 5, 17]",7,7,2,1,1,1,-2.0361756047367717e-07
11242,2.126126126126126,0.8360336990882423,"[26, 5, 14, 17]",8,7,9,3,0,1,-5.907451351924053e-07
11243,2.108108108108108,0.8055390972066664,"[14, 5, 17]",9,6,7,2,0,0,1.5934170530544005e-06
11244,2.0315315315315314,0.7809359719041845,"[14, 26, 29, 5, 17]",8,6,9,1,0,1,1.1019398185208056e-06
11245,2.058558558558558,0.813457896850872,"[14, 5, 17]",9,8,9,2,0,1,-9.4367890391542e-07
11246,2.009009009009009,0.812743474086136,"[5, 17, 14]",9,8,7,2,0,1,-2.67712332472317e-06
11247,1.95945945945946,0.792027969063525,"[5, 17, 14]",9,8,9,1,0,1,-2.5487020689560344e-06
11248,2.1171171171171173,0.7929410143792941,"[5, 14, 29, 17]",7,6,9,2,0,1,3.0934139085419545e-06
11249,2.0225225225225225,0.7984356520350698,"[5, 14, 17, 29]",7,7,7,3,0,0,-8.543381352662762e-07
11250,2.036036036036036,0.7836326585153965,"[14, 5, 17, 29, 26]",6,7,9,0,0,1,1.0145416979469974e-06
11251,2.0315315315315314,0.8149598976316993,"[14, 5, 17]",9,7,9,3,0,1,-2.0652877683489056e-06
11252,2.0315315315315314,0.8368743811173183,"[5, 14, 17]",7,8,7,2,0,1,-4.105268610169388e-06
11253,2.09009009009009,0.7675494241701204,"[14, 5, 17, 29]",7,8,9,0,0,1,4.475282272917456e-06
11254,2.0225225225225225,0.8096907051164532,"[14, 5, 17]",6,7,9,1,0,1,-1.90205129148836e-06
11255,2.081081081081081,0.8031063574959482,"[17, 14, 26, 5]",7,8,3,2,1,1,8.38086281625285e-07
11256,2.112612612612613,0.8021032439517056,"[26, 17, 14, 5]",9,7,9,3,0,1,2.07688631554728e-06
11257,2.054054054054054,0.8330051124854692,"[14, 5, 26, 17]",6,7,9,3,0,1,-2.926926639930307e-06
11258,2.0225225225225225,0.8262858822580401,"[5, 17, 14]",7,7,7,3,0,0,-3.446867232857474e-06
11259,2.0675675675675675,0.8401316598136305,"[17, 5, 14, 29]",6,7,9,3,0,1,-3.099429311983904e-06
11260,2.045045045045045,0.7831643365554003,"[5, 17, 14, 29]",9,8,9,2,0,1,1.3854003831669431e-06
11261,2.103603603603604,0.8418282117430508,"[14, 17, 5]",9,8,9,3,0,1,-1.948304695717986e-06
11262,2.081081081081081,0.8308000302291101,"[14, 5, 17]",6,6,6,3,0,0,-1.73986915375471e-06
11263,2.009009009009009,0.8182919579375431,"[14, 17, 5, 29]",7,7,7,3,0,1,-3.193621957485766e-06
11264,2.0495495495495497,0.7741729054797654,"[17, 5, 14]",6,7,2,1,1,1,2.386028643582583e-06
11265,2.036036036036036,0.823060483671462,"[17, 5, 14]",9,7,7,4,0,0,-2.655725411282537e-06
11266,2.099099099099099,0.7723145556962921,"[17, 14, 5]",9,8,7,0,0,2,4.35896794968628e-06
11267,2.112612612612613,0.7556265108587711,"[5, 17, 14]",7,8,9,0,0,2,6.403323904742979e-06
11268,2.0855855855855854,0.8054505326308168,"[5, 14]",8,6,7,2,0,1,7.835028362745673e-07
11269,2.0765765765765765,0.8175069656619902,"[14, 17, 5, 29]",9,7,9,2,0,1,-6.660727894382918e-07
11270,2.0855855855855854,0.8110489099129118,"[14, 26, 17, 5]",9,7,6,1,0,0,2.623597115346391e-07
11271,2.081081081081081,0.8198348264848099,"[5, 17, 14, 26]",7,8,9,3,0,1,-7.191375640866319e-07
11272,2.0675675675675675,0.7610022163187308,"[5, 14]",8,8,7,0,0,1,4.266591833777654e-06
11273,1.9684684684684688,0.8368743811173183,"[14, 17, 5]",7,8,9,4,0,1,-6.39611251615641e-06
11274,2.1576576576576576,0.7771684944056542,"[5, 17, 26, 14]",7,8,9,0,0,2,6.034335504766022e-06
