Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
268,1.990990990990991,0.7669118362786904,"[14, 5]",4,7,7,1,0,1
269,2.0405405405405403,0.8255949044857464,"[10, 17, 14, 5]",9,7,7,5,0,1
270,1.954954954954955,0.8003097521080378,"[5, 17, 14]",9,7,5,4,0,1
271,2.054054054054054,0.7767881177453528,"[29, 26, 17, 5, 14]",8,8,4,0,3,1
272,2.0315315315315314,0.8037786307414235,"[17, 5, 14]",6,7,9,1,0,0
273,2.0945945945945947,0.8745095936997558,"[17, 14, 5, 29]",6,8,9,6,2,3
274,2.054054054054054,0.8491447689845928,"[14, 5, 17]",6,7,6,6,0,2
275,2.0675675675675675,0.7901729190628471,"[5, 14]",7,8,9,1,0,1
276,1.9774774774774775,0.7812491082706582,"[5, 14, 17]",9,7,5,2,1,1
277,2.0585585585585586,0.8461751547303789,"[10, 14, 17, 5]",7,8,9,5,0,1
278,1.9954954954954955,0.7757509731723241,"[1, 5, 14, 17]",0,7,2,1,1,1
279,2.0675675675675675,0.7958787695220654,"[29, 26, 17, 5, 14]",6,7,2,2,1,2
280,2.1171171171171173,0.7814447547802416,"[17, 14, 26, 5, 29]",9,8,9,2,1,1
281,2.0225225225225225,0.7636758788299719,"[32, 5, 17, 14, 26]",5,8,7,3,0,1
282,2.0495495495495497,0.825100994654525,"[14, 29, 5]",6,7,6,4,1,2
283,2.1126126126126126,0.755626510858771,"[14, 5, 17, 26]",1,9,6,1,2,3
284,2.0315315315315314,0.8314499119098144,"[28, 5, 14, 17]",9,7,9,2,1,1
285,2.0765765765765765,0.7541685007965111,"[17, 29, 5, 14, 26]",3,8,5,1,3,1
286,2.0315315315315314,0.8259898197067457,"[5, 14, 17]",5,7,9,2,0,2
287,2.0405405405405403,0.7920279690635249,"[5, 29, 14]",9,7,7,0,0,0
288,2.0045045045045047,0.82108937541723,"[5, 17, 14]",2,10,2,3,2,2
289,2.063063063063063,0.8643704509919582,"[29, 5, 14]",4,8,7,6,0,1
290,2.09009009009009,0.7792507080877089,"[17, 5, 14]",6,7,5,3,1,3
291,1.972972972972973,0.7545872919461917,"[28, 5, 17, 26, 14]",6,6,5,2,0,1
292,2.0720720720720722,0.798320768288509,"[14, 17, 5]",2,8,5,3,2,1
293,2.0675675675675675,0.8508353268009726,"[17, 5, 29, 26, 14]",5,7,6,5,1,1
294,2.045045045045045,0.8115388141244637,"[17, 5, 14]",4,7,7,3,1,1
295,2.1396396396396398,0.7689423045605281,"[17, 26, 14, 5, 29]",9,8,9,0,2,1
296,2.0855855855855854,0.7826566715314205,"[14, 29, 5, 26, 17]",6,8,4,0,2,1
297,2.0405405405405403,0.7805182613287018,"[29, 26, 17, 14, 5]",9,8,6,2,0,0
298,2.1216216216216215,0.7601982838987519,"[5, 14, 26, 17]",6,7,5,1,0,1
299,2.063063063063063,0.7876797851721572,"[1, 14, 5, 17]",0,10,3,3,1,3
300,2.171171171171171,0.7475313685982957,"[14, 17, 5]",2,7,9,0,2,1
301,2.1666666666666665,0.7752778901388584,"[17, 5, 14]",5,9,4,1,2,1
302,2.1126126126126126,0.8406652307830044,"[5, 14, 17, 26]",6,7,8,2,0,1
303,1.990990990990991,0.8015312889452848,"[14, 5]",9,7,3,2,1,1
